번호,언어 제공자 ID,방향,타입(단어/문장),파일명,한국어
17668,16,우측면,단어,KETI_SL_0000017668,64
17669,16,우측면,단어,KETI_SL_0000017669,65
17670,16,우측면,단어,KETI_SL_0000017670,66
17671,16,우측면,단어,KETI_SL_0000017671,67
17672,16,우측면,단어,KETI_SL_0000017672,68
17673,16,우측면,단어,KETI_SL_0000017673,69
17674,16,우측면,단어,KETI_SL_0000017674,70
17675,16,우측면,단어,KETI_SL_0000017675,71
17676,16,우측면,단어,KETI_SL_0000017676,72
17677,16,우측면,단어,KETI_SL_0000017677,73
17678,16,우측면,단어,KETI_SL_0000017678,74
17679,16,우측면,단어,KETI_SL_0000017679,75
17680,16,우측면,단어,KETI_SL_0000017680,76
17681,16,우측면,단어,KETI_SL_0000017681,77
17682,16,우측면,단어,KETI_SL_0000017682,78
17683,16,우측면,단어,KETI_SL_0000017683,79
17684,16,우측면,단어,KETI_SL_0000017684,80
17685,16,우측면,단어,KETI_SL_0000017685,81
17686,16,우측면,단어,KETI_SL_0000017686,82
17687,16,우측면,단어,KETI_SL_0000017687,83
17688,16,우측면,단어,KETI_SL_0000017688,84
17689,16,우측면,단어,KETI_SL_0000017689,85
17690,16,우측면,단어,KETI_SL_0000017690,86
17691,16,우측면,단어,KETI_SL_0000017691,87
17692,16,우측면,단어,KETI_SL_0000017692,88
17693,16,우측면,단어,KETI_SL_0000017693,89
17694,16,우측면,단어,KETI_SL_0000017694,90
17695,16,우측면,단어,KETI_SL_0000017695,91
17696,16,우측면,단어,KETI_SL_0000017696,92
17697,16,우측면,단어,KETI_SL_0000017697,93
17698,16,우측면,단어,KETI_SL_0000017698,94
17699,16,우측면,단어,KETI_SL_0000017699,95
17700,16,우측면,단어,KETI_SL_0000017700,96
17701,16,우측면,단어,KETI_SL_0000017701,97
17702,16,우측면,단어,KETI_SL_0000017702,98
17703,16,우측면,단어,KETI_SL_0000017703,99
17704,16,우측면,단어,KETI_SL_0000017704,100
18023,17,정면,단어,KETI_SL_0000018023,0
18024,17,정면,단어,KETI_SL_0000018024,1
18025,17,정면,단어,KETI_SL_0000018025,2
18026,17,정면,단어,KETI_SL_0000018026,3
18027,17,정면,단어,KETI_SL_0000018027,4
18028,17,정면,단어,KETI_SL_0000018028,5
18029,17,정면,단어,KETI_SL_0000018029,6
18030,17,정면,단어,KETI_SL_0000018030,7
18031,17,정면,단어,KETI_SL_0000018031,8
18032,17,정면,단어,KETI_SL_0000018032,9
18033,17,정면,단어,KETI_SL_0000018033,10
18034,17,정면,단어,KETI_SL_0000018034,11
18035,17,정면,단어,KETI_SL_0000018035,12
18036,17,정면,단어,KETI_SL_0000018036,13
18037,17,정면,단어,KETI_SL_0000018037,14
18038,17,정면,단어,KETI_SL_0000018038,15
18039,17,정면,단어,KETI_SL_0000018039,16
18040,17,정면,단어,KETI_SL_0000018040,17
18041,17,정면,단어,KETI_SL_0000018041,18
18042,17,정면,단어,KETI_SL_0000018042,19
18043,17,정면,단어,KETI_SL_0000018043,20
18044,17,정면,단어,KETI_SL_0000018044,21
18045,17,정면,단어,KETI_SL_0000018045,22
18046,17,정면,단어,KETI_SL_0000018046,23
18047,17,정면,단어,KETI_SL_0000018047,24
18048,17,정면,단어,KETI_SL_0000018048,25
18049,17,정면,단어,KETI_SL_0000018049,26
18050,17,정면,단어,KETI_SL_0000018050,27
18051,17,정면,단어,KETI_SL_0000018051,28
18052,17,정면,단어,KETI_SL_0000018052,29
18053,17,정면,단어,KETI_SL_0000018053,30
18054,17,정면,단어,KETI_SL_0000018054,31
18055,17,정면,단어,KETI_SL_0000018055,32
18056,17,정면,단어,KETI_SL_0000018056,33
18057,17,정면,단어,KETI_SL_0000018057,34
18058,17,정면,단어,KETI_SL_0000018058,35
18059,17,정면,단어,KETI_SL_0000018059,36
18060,17,정면,단어,KETI_SL_0000018060,37
18061,17,정면,단어,KETI_SL_0000018061,38
18062,17,정면,단어,KETI_SL_0000018062,39
18063,17,정면,단어,KETI_SL_0000018063,40
18064,17,정면,단어,KETI_SL_0000018064,41
18065,17,정면,단어,KETI_SL_0000018065,42
18066,17,정면,단어,KETI_SL_0000018066,43
18067,17,정면,단어,KETI_SL_0000018067,44
18068,17,정면,단어,KETI_SL_0000018068,45
18069,17,정면,단어,KETI_SL_0000018069,46
18070,17,정면,단어,KETI_SL_0000018070,47
18071,17,정면,단어,KETI_SL_0000018071,48
18072,17,정면,단어,KETI_SL_0000018072,49
18073,17,정면,단어,KETI_SL_0000018073,50
18074,17,정면,단어,KETI_SL_0000018074,51
18075,17,정면,단어,KETI_SL_0000018075,52
18076,17,정면,단어,KETI_SL_0000018076,53
18077,17,정면,단어,KETI_SL_0000018077,54
18078,17,정면,단어,KETI_SL_0000018078,55
18079,17,정면,단어,KETI_SL_0000018079,56
18080,17,정면,단어,KETI_SL_0000018080,57
18081,17,정면,단어,KETI_SL_0000018081,58
18082,17,정면,단어,KETI_SL_0000018082,59
18083,17,정면,단어,KETI_SL_0000018083,60
18084,17,정면,단어,KETI_SL_0000018084,61
18085,17,정면,단어,KETI_SL_0000018085,62
18086,17,정면,단어,KETI_SL_0000018086,63
18087,17,정면,단어,KETI_SL_0000018087,64
18088,17,정면,단어,KETI_SL_0000018088,65
18089,17,정면,단어,KETI_SL_0000018089,66
18090,17,정면,단어,KETI_SL_0000018090,67
18091,17,정면,단어,KETI_SL_0000018091,68
18092,17,정면,단어,KETI_SL_0000018092,69
18093,17,정면,단어,KETI_SL_0000018093,70
18094,17,정면,단어,KETI_SL_0000018094,71
18095,17,정면,단어,KETI_SL_0000018095,72
18096,17,정면,단어,KETI_SL_0000018096,73
18097,17,정면,단어,KETI_SL_0000018097,74
18098,17,정면,단어,KETI_SL_0000018098,75
18099,17,정면,단어,KETI_SL_0000018099,76
18100,17,정면,단어,KETI_SL_0000018100,77
18101,17,정면,단어,KETI_SL_0000018101,78
18102,17,정면,단어,KETI_SL_0000018102,79
18103,17,정면,단어,KETI_SL_0000018103,80
18104,17,정면,단어,KETI_SL_0000018104,81
18105,17,정면,단어,KETI_SL_0000018105,82
18106,17,정면,단어,KETI_SL_0000018106,83
18107,17,정면,단어,KETI_SL_0000018107,84
18108,17,정면,단어,KETI_SL_0000018108,85
18109,17,정면,단어,KETI_SL_0000018109,86
18110,17,정면,단어,KETI_SL_0000018110,87
18111,17,정면,단어,KETI_SL_0000018111,88
18112,17,정면,단어,KETI_SL_0000018112,89
18113,17,정면,단어,KETI_SL_0000018113,90
18114,17,정면,단어,KETI_SL_0000018114,91
18115,17,정면,단어,KETI_SL_0000018115,92
18116,17,정면,단어,KETI_SL_0000018116,93
18117,17,정면,단어,KETI_SL_0000018117,94
18118,17,정면,단어,KETI_SL_0000018118,95
18119,17,정면,단어,KETI_SL_0000018119,96
18120,17,정면,단어,KETI_SL_0000018120,97
18121,17,정면,단어,KETI_SL_0000018121,98
18122,17,정면,단어,KETI_SL_0000018122,99
18123,17,정면,단어,KETI_SL_0000018123,100
18442,17,좌측면,단어,KETI_SL_0000018442,0
18443,17,좌측면,단어,KETI_SL_0000018443,1
18444,17,좌측면,단어,KETI_SL_0000018444,2
18445,17,좌측면,단어,KETI_SL_0000018445,3
18446,17,좌측면,단어,KETI_SL_0000018446,4
18447,17,좌측면,단어,KETI_SL_0000018447,5
18448,17,좌측면,단어,KETI_SL_0000018448,6
18449,17,좌측면,단어,KETI_SL_0000018449,7
18450,17,좌측면,단어,KETI_SL_0000018450,8
18451,17,좌측면,단어,KETI_SL_0000018451,9
18452,17,좌측면,단어,KETI_SL_0000018452,10
18453,17,좌측면,단어,KETI_SL_0000018453,11
18454,17,좌측면,단어,KETI_SL_0000018454,12
18455,17,좌측면,단어,KETI_SL_0000018455,13
18456,17,좌측면,단어,KETI_SL_0000018456,14
18457,17,좌측면,단어,KETI_SL_0000018457,15
18458,17,좌측면,단어,KETI_SL_0000018458,16
18459,17,좌측면,단어,KETI_SL_0000018459,17
18460,17,좌측면,단어,KETI_SL_0000018460,18
18461,17,좌측면,단어,KETI_SL_0000018461,19
18462,17,좌측면,단어,KETI_SL_0000018462,20
18463,17,좌측면,단어,KETI_SL_0000018463,21
18464,17,좌측면,단어,KETI_SL_0000018464,22
18465,17,좌측면,단어,KETI_SL_0000018465,23
18466,17,좌측면,단어,KETI_SL_0000018466,24
18467,17,좌측면,단어,KETI_SL_0000018467,25
18468,17,좌측면,단어,KETI_SL_0000018468,26
18469,17,좌측면,단어,KETI_SL_0000018469,27
18470,17,좌측면,단어,KETI_SL_0000018470,28
18471,17,좌측면,단어,KETI_SL_0000018471,29
18472,17,좌측면,단어,KETI_SL_0000018472,30
18473,17,좌측면,단어,KETI_SL_0000018473,31
18474,17,좌측면,단어,KETI_SL_0000018474,32
18475,17,좌측면,단어,KETI_SL_0000018475,33
18476,17,좌측면,단어,KETI_SL_0000018476,34
18477,17,좌측면,단어,KETI_SL_0000018477,35
18478,17,좌측면,단어,KETI_SL_0000018478,36
18479,17,좌측면,단어,KETI_SL_0000018479,37
18480,17,좌측면,단어,KETI_SL_0000018480,38
18481,17,좌측면,단어,KETI_SL_0000018481,39
18482,17,좌측면,단어,KETI_SL_0000018482,40
18483,17,좌측면,단어,KETI_SL_0000018483,41
18484,17,좌측면,단어,KETI_SL_0000018484,42
18485,17,좌측면,단어,KETI_SL_0000018485,43
18486,17,좌측면,단어,KETI_SL_0000018486,44
18487,17,좌측면,단어,KETI_SL_0000018487,45
18488,17,좌측면,단어,KETI_SL_0000018488,46
18489,17,좌측면,단어,KETI_SL_0000018489,47
18490,17,좌측면,단어,KETI_SL_0000018490,48
18491,17,좌측면,단어,KETI_SL_0000018491,49
18492,17,좌측면,단어,KETI_SL_0000018492,50
18493,17,좌측면,단어,KETI_SL_0000018493,51
18494,17,좌측면,단어,KETI_SL_0000018494,52
18495,17,좌측면,단어,KETI_SL_0000018495,53
18496,17,좌측면,단어,KETI_SL_0000018496,54
18497,17,좌측면,단어,KETI_SL_0000018497,55
18498,17,좌측면,단어,KETI_SL_0000018498,56
18499,17,좌측면,단어,KETI_SL_0000018499,57
18500,17,좌측면,단어,KETI_SL_0000018500,58
18501,17,좌측면,단어,KETI_SL_0000018501,59
18502,17,좌측면,단어,KETI_SL_0000018502,60
18503,17,좌측면,단어,KETI_SL_0000018503,61
18504,17,좌측면,단어,KETI_SL_0000018504,62
18505,17,좌측면,단어,KETI_SL_0000018505,63
18506,17,좌측면,단어,KETI_SL_0000018506,64
18507,17,좌측면,단어,KETI_SL_0000018507,65
18508,17,좌측면,단어,KETI_SL_0000018508,66
18509,17,좌측면,단어,KETI_SL_0000018509,67
18510,17,좌측면,단어,KETI_SL_0000018510,68
18511,17,좌측면,단어,KETI_SL_0000018511,69
18512,17,좌측면,단어,KETI_SL_0000018512,70
18513,17,좌측면,단어,KETI_SL_0000018513,71
18514,17,좌측면,단어,KETI_SL_0000018514,72
18515,17,좌측면,단어,KETI_SL_0000018515,73
18516,17,좌측면,단어,KETI_SL_0000018516,74
18517,17,좌측면,단어,KETI_SL_0000018517,75
18518,17,좌측면,단어,KETI_SL_0000018518,76
18519,17,좌측면,단어,KETI_SL_0000018519,77
18520,17,좌측면,단어,KETI_SL_0000018520,78
18521,17,좌측면,단어,KETI_SL_0000018521,79
18522,17,좌측면,단어,KETI_SL_0000018522,80
18523,17,좌측면,단어,KETI_SL_0000018523,81
18524,17,좌측면,단어,KETI_SL_0000018524,82
18525,17,좌측면,단어,KETI_SL_0000018525,83
18526,17,좌측면,단어,KETI_SL_0000018526,84
18527,17,좌측면,단어,KETI_SL_0000018527,85
18528,17,좌측면,단어,KETI_SL_0000018528,86
18529,17,좌측면,단어,KETI_SL_0000018529,87
18530,17,좌측면,단어,KETI_SL_0000018530,88
18531,17,좌측면,단어,KETI_SL_0000018531,89
18532,17,좌측면,단어,KETI_SL_0000018532,90
18533,17,좌측면,단어,KETI_SL_0000018533,91
18534,17,좌측면,단어,KETI_SL_0000018534,92
18535,17,좌측면,단어,KETI_SL_0000018535,93
18536,17,좌측면,단어,KETI_SL_0000018536,94
18537,17,좌측면,단어,KETI_SL_0000018537,95
18538,17,좌측면,단어,KETI_SL_0000018538,96
18539,17,좌측면,단어,KETI_SL_0000018539,97
18540,17,좌측면,단어,KETI_SL_0000018540,98
18541,17,좌측면,단어,KETI_SL_0000018541,99
18542,17,좌측면,단어,KETI_SL_0000018542,100
18861,17,우측면,단어,KETI_SL_0000018861,0
18862,17,우측면,단어,KETI_SL_0000018862,1
18863,17,우측면,단어,KETI_SL_0000018863,2
18864,17,우측면,단어,KETI_SL_0000018864,3
18865,17,우측면,단어,KETI_SL_0000018865,4
18866,17,우측면,단어,KETI_SL_0000018866,5
18867,17,우측면,단어,KETI_SL_0000018867,6
18868,17,우측면,단어,KETI_SL_0000018868,7
18869,17,우측면,단어,KETI_SL_0000018869,8
18870,17,우측면,단어,KETI_SL_0000018870,9
18871,17,우측면,단어,KETI_SL_0000018871,10
18872,17,우측면,단어,KETI_SL_0000018872,11
18873,17,우측면,단어,KETI_SL_0000018873,12
18874,17,우측면,단어,KETI_SL_0000018874,13
18875,17,우측면,단어,KETI_SL_0000018875,14
18876,17,우측면,단어,KETI_SL_0000018876,15
18877,17,우측면,단어,KETI_SL_0000018877,16
18878,17,우측면,단어,KETI_SL_0000018878,17
18879,17,우측면,단어,KETI_SL_0000018879,18
18880,17,우측면,단어,KETI_SL_0000018880,19
18881,17,우측면,단어,KETI_SL_0000018881,20
18882,17,우측면,단어,KETI_SL_0000018882,21
18883,17,우측면,단어,KETI_SL_0000018883,22
18884,17,우측면,단어,KETI_SL_0000018884,23
18885,17,우측면,단어,KETI_SL_0000018885,24
18886,17,우측면,단어,KETI_SL_0000018886,25
18887,17,우측면,단어,KETI_SL_0000018887,26
18888,17,우측면,단어,KETI_SL_0000018888,27
18889,17,우측면,단어,KETI_SL_0000018889,28
18890,17,우측면,단어,KETI_SL_0000018890,29
18891,17,우측면,단어,KETI_SL_0000018891,30
18892,17,우측면,단어,KETI_SL_0000018892,31
18893,17,우측면,단어,KETI_SL_0000018893,32
18894,17,우측면,단어,KETI_SL_0000018894,33
18895,17,우측면,단어,KETI_SL_0000018895,34
18896,17,우측면,단어,KETI_SL_0000018896,35
18897,17,우측면,단어,KETI_SL_0000018897,36
18898,17,우측면,단어,KETI_SL_0000018898,37
18899,17,우측면,단어,KETI_SL_0000018899,38
18900,17,우측면,단어,KETI_SL_0000018900,39
18901,17,우측면,단어,KETI_SL_0000018901,40
18902,17,우측면,단어,KETI_SL_0000018902,41
18903,17,우측면,단어,KETI_SL_0000018903,42
18904,17,우측면,단어,KETI_SL_0000018904,43
18905,17,우측면,단어,KETI_SL_0000018905,44
18906,17,우측면,단어,KETI_SL_0000018906,45
18907,17,우측면,단어,KETI_SL_0000018907,46
18908,17,우측면,단어,KETI_SL_0000018908,47
18909,17,우측면,단어,KETI_SL_0000018909,48
18910,17,우측면,단어,KETI_SL_0000018910,49
18911,17,우측면,단어,KETI_SL_0000018911,50
18912,17,우측면,단어,KETI_SL_0000018912,51
18913,17,우측면,단어,KETI_SL_0000018913,52
18914,17,우측면,단어,KETI_SL_0000018914,53
18915,17,우측면,단어,KETI_SL_0000018915,54
18916,17,우측면,단어,KETI_SL_0000018916,55
18917,17,우측면,단어,KETI_SL_0000018917,56
18918,17,우측면,단어,KETI_SL_0000018918,57
18919,17,우측면,단어,KETI_SL_0000018919,58
18920,17,우측면,단어,KETI_SL_0000018920,59
18921,17,우측면,단어,KETI_SL_0000018921,60
18922,17,우측면,단어,KETI_SL_0000018922,61
18923,17,우측면,단어,KETI_SL_0000018923,62
18924,17,우측면,단어,KETI_SL_0000018924,63
18925,17,우측면,단어,KETI_SL_0000018925,64
18926,17,우측면,단어,KETI_SL_0000018926,65
18927,17,우측면,단어,KETI_SL_0000018927,66
18928,17,우측면,단어,KETI_SL_0000018928,67
18929,17,우측면,단어,KETI_SL_0000018929,68
18930,17,우측면,단어,KETI_SL_0000018930,69
18931,17,우측면,단어,KETI_SL_0000018931,70
18932,17,우측면,단어,KETI_SL_0000018932,71
18933,17,우측면,단어,KETI_SL_0000018933,72
18934,17,우측면,단어,KETI_SL_0000018934,73
18935,17,우측면,단어,KETI_SL_0000018935,74
18936,17,우측면,단어,KETI_SL_0000018936,75
18937,17,우측면,단어,KETI_SL_0000018937,76
18938,17,우측면,단어,KETI_SL_0000018938,77
18939,17,우측면,단어,KETI_SL_0000018939,78
18940,17,우측면,단어,KETI_SL_0000018940,79
18941,17,우측면,단어,KETI_SL_0000018941,80
18942,17,우측면,단어,KETI_SL_0000018942,81
18943,17,우측면,단어,KETI_SL_0000018943,82
18944,17,우측면,단어,KETI_SL_0000018944,83
18945,17,우측면,단어,KETI_SL_0000018945,84
18946,17,우측면,단어,KETI_SL_0000018946,85
18947,17,우측면,단어,KETI_SL_0000018947,86
18948,17,우측면,단어,KETI_SL_0000018948,87
18949,17,우측면,단어,KETI_SL_0000018949,88
18950,17,우측면,단어,KETI_SL_0000018950,89
18951,17,우측면,단어,KETI_SL_0000018951,90
18952,17,우측면,단어,KETI_SL_0000018952,91
18953,17,우측면,단어,KETI_SL_0000018953,92
18954,17,우측면,단어,KETI_SL_0000018954,93
18955,17,우측면,단어,KETI_SL_0000018955,94
18956,17,우측면,단어,KETI_SL_0000018956,95
18957,17,우측면,단어,KETI_SL_0000018957,96
18958,17,우측면,단어,KETI_SL_0000018958,97
18959,17,우측면,단어,KETI_SL_0000018959,98
18960,17,우측면,단어,KETI_SL_0000018960,99
18961,17,우측면,단어,KETI_SL_0000018961,100
19280,18,정면,단어,KETI_SL_0000019280,0
19281,18,정면,단어,KETI_SL_0000019281,1
19282,18,정면,단어,KETI_SL_0000019282,2
19283,18,정면,단어,KETI_SL_0000019283,3
19284,18,정면,단어,KETI_SL_0000019284,4
19285,18,정면,단어,KETI_SL_0000019285,5
19286,18,정면,단어,KETI_SL_0000019286,6
19287,18,정면,단어,KETI_SL_0000019287,7
19288,18,정면,단어,KETI_SL_0000019288,8
19289,18,정면,단어,KETI_SL_0000019289,9
19290,18,정면,단어,KETI_SL_0000019290,10
19291,18,정면,단어,KETI_SL_0000019291,11
19292,18,정면,단어,KETI_SL_0000019292,12
19293,18,정면,단어,KETI_SL_0000019293,13
19294,18,정면,단어,KETI_SL_0000019294,14
19295,18,정면,단어,KETI_SL_0000019295,15
19296,18,정면,단어,KETI_SL_0000019296,16
19297,18,정면,단어,KETI_SL_0000019297,17
19298,18,정면,단어,KETI_SL_0000019298,18
19299,18,정면,단어,KETI_SL_0000019299,19
19300,18,정면,단어,KETI_SL_0000019300,20
19301,18,정면,단어,KETI_SL_0000019301,21
19302,18,정면,단어,KETI_SL_0000019302,22
19303,18,정면,단어,KETI_SL_0000019303,23
19304,18,정면,단어,KETI_SL_0000019304,24
19305,18,정면,단어,KETI_SL_0000019305,25
19306,18,정면,단어,KETI_SL_0000019306,26
19307,18,정면,단어,KETI_SL_0000019307,27
19308,18,정면,단어,KETI_SL_0000019308,28
19309,18,정면,단어,KETI_SL_0000019309,29
19310,18,정면,단어,KETI_SL_0000019310,30
19311,18,정면,단어,KETI_SL_0000019311,31
19312,18,정면,단어,KETI_SL_0000019312,32
19313,18,정면,단어,KETI_SL_0000019313,33
19314,18,정면,단어,KETI_SL_0000019314,34
19315,18,정면,단어,KETI_SL_0000019315,35
19316,18,정면,단어,KETI_SL_0000019316,36
19317,18,정면,단어,KETI_SL_0000019317,37
19318,18,정면,단어,KETI_SL_0000019318,38
19319,18,정면,단어,KETI_SL_0000019319,39
19320,18,정면,단어,KETI_SL_0000019320,40
19321,18,정면,단어,KETI_SL_0000019321,41
19322,18,정면,단어,KETI_SL_0000019322,42
19323,18,정면,단어,KETI_SL_0000019323,43
19324,18,정면,단어,KETI_SL_0000019324,44
19325,18,정면,단어,KETI_SL_0000019325,45
19326,18,정면,단어,KETI_SL_0000019326,46
19327,18,정면,단어,KETI_SL_0000019327,47
19328,18,정면,단어,KETI_SL_0000019328,48
19329,18,정면,단어,KETI_SL_0000019329,49
19330,18,정면,단어,KETI_SL_0000019330,50
19331,18,정면,단어,KETI_SL_0000019331,51
19332,18,정면,단어,KETI_SL_0000019332,52
19333,18,정면,단어,KETI_SL_0000019333,53
19334,18,정면,단어,KETI_SL_0000019334,54
19335,18,정면,단어,KETI_SL_0000019335,55
19336,18,정면,단어,KETI_SL_0000019336,56
19337,18,정면,단어,KETI_SL_0000019337,57
19338,18,정면,단어,KETI_SL_0000019338,58
19339,18,정면,단어,KETI_SL_0000019339,59
19340,18,정면,단어,KETI_SL_0000019340,60
19341,18,정면,단어,KETI_SL_0000019341,61
19342,18,정면,단어,KETI_SL_0000019342,62
19343,18,정면,단어,KETI_SL_0000019343,63
19344,18,정면,단어,KETI_SL_0000019344,64
19345,18,정면,단어,KETI_SL_0000019345,65
19346,18,정면,단어,KETI_SL_0000019346,66
19347,18,정면,단어,KETI_SL_0000019347,67
19348,18,정면,단어,KETI_SL_0000019348,68
19349,18,정면,단어,KETI_SL_0000019349,69
19350,18,정면,단어,KETI_SL_0000019350,70
19351,18,정면,단어,KETI_SL_0000019351,71
19352,18,정면,단어,KETI_SL_0000019352,72
19353,18,정면,단어,KETI_SL_0000019353,73
19354,18,정면,단어,KETI_SL_0000019354,74
19355,18,정면,단어,KETI_SL_0000019355,75
19356,18,정면,단어,KETI_SL_0000019356,76
19357,18,정면,단어,KETI_SL_0000019357,77
19358,18,정면,단어,KETI_SL_0000019358,78
19359,18,정면,단어,KETI_SL_0000019359,79
19360,18,정면,단어,KETI_SL_0000019360,80
19361,18,정면,단어,KETI_SL_0000019361,81
19362,18,정면,단어,KETI_SL_0000019362,82
19363,18,정면,단어,KETI_SL_0000019363,83
19364,18,정면,단어,KETI_SL_0000019364,84
19365,18,정면,단어,KETI_SL_0000019365,85
19366,18,정면,단어,KETI_SL_0000019366,86
