번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),,파일명,한국어,
19930,18,2018,좌측면,단어,,KETI_SL_0000019930,병원,
19931,18,2018,좌측면,단어,,KETI_SL_0000019931,보건소,
19932,18,2018,좌측면,단어,,KETI_SL_0000019932,보내주세요(경찰),
19933,18,2018,좌측면,단어,,KETI_SL_0000019933,보내주세요(구급차),
19934,18,2018,좌측면,단어,,KETI_SL_0000019934,복통,
19935,18,2018,좌측면,단어,,KETI_SL_0000019935,볼,
19936,18,2018,좌측면,단어,,KETI_SL_0000019936,부엌,
19937,18,2018,좌측면,단어,,KETI_SL_0000019937,불,
19938,18,2018,좌측면,단어,,KETI_SL_0000019938,불나다,
19939,18,2018,좌측면,단어,,KETI_SL_0000019939,붕대,
19940,18,2018,좌측면,단어,,KETI_SL_0000019940,비닐하우스,
19941,18,2018,좌측면,단어,,KETI_SL_0000019941,비상약,
19942,18,2018,좌측면,단어,,KETI_SL_0000019942,빌라,
19943,18,2018,좌측면,단어,,KETI_SL_0000019943,뼈,
19944,18,2018,좌측면,단어,,KETI_SL_0000019944,사이,
19945,18,2018,좌측면,단어,,KETI_SL_0000019945,산,
19946,18,2018,좌측면,단어,,KETI_SL_0000019946,살충제,
19947,18,2018,좌측면,단어,,KETI_SL_0000019947,살해,
19948,18,2018,좌측면,단어,,KETI_SL_0000019948,삼키다,
19949,18,2018,좌측면,단어,,KETI_SL_0000019949,서대문구,
19950,18,2018,좌측면,단어,,KETI_SL_0000019950,서랍,
19951,18,2018,좌측면,단어,,KETI_SL_0000019951,서울시,
19952,18,2018,좌측면,단어,,KETI_SL_0000019952,서초구,
19953,18,2018,좌측면,단어,,KETI_SL_0000019953,선반,
19954,18,2018,좌측면,단어,,KETI_SL_0000019954,선생님,
19955,18,2018,좌측면,단어,,KETI_SL_0000019955,성동구,
19956,18,2018,좌측면,단어,,KETI_SL_0000019956,성북구,
19957,18,2018,좌측면,단어,,KETI_SL_0000019957,성폭행,
19958,18,2018,좌측면,단어,,KETI_SL_0000019958,소방관,
19959,18,2018,좌측면,단어,,KETI_SL_0000019959,소방차,
19960,18,2018,좌측면,단어,,KETI_SL_0000019960,소화기,
19961,18,2018,좌측면,단어,,KETI_SL_0000019961,소화전,
19962,18,2018,좌측면,단어,,KETI_SL_0000019962,손,
19963,18,2018,좌측면,단어,,KETI_SL_0000019963,손가락,
19964,18,2018,좌측면,단어,,KETI_SL_0000019964,손목,
19965,18,2018,좌측면,단어,,KETI_SL_0000019965,송파구,
19966,18,2018,좌측면,단어,,KETI_SL_0000019966,수영장,
19967,18,2018,좌측면,단어,,KETI_SL_0000019967,수요일,
19968,18,2018,좌측면,단어,,KETI_SL_0000019968,술취한 사람,
19969,18,2018,좌측면,단어,,KETI_SL_0000019969,숨을안쉬다,
19970,18,2018,좌측면,단어,,KETI_SL_0000019970,시청,
19971,18,2018,좌측면,단어,,KETI_SL_0000019971,신고하세요(경찰),
19972,18,2018,좌측면,단어,,KETI_SL_0000019972,심장마비,
19973,18,2018,좌측면,단어,,KETI_SL_0000019973,아기,
19974,18,2018,좌측면,단어,,KETI_SL_0000019974,아이들,
19975,18,2018,좌측면,단어,,KETI_SL_0000019975,어린이,
19976,18,2018,좌측면,단어,,KETI_SL_0000019976,아내,
19977,18,2018,좌측면,단어,,KETI_SL_0000019977,아들,
19978,18,2018,좌측면,단어,,KETI_SL_0000019978,아빠,
19979,18,2018,좌측면,단어,,KETI_SL_0000019979,아저씨,
19980,18,2018,좌측면,단어,,KETI_SL_0000019980,아줌마,
19981,18,2018,좌측면,단어,,KETI_SL_0000019981,아파트,
19982,18,2018,좌측면,단어,,KETI_SL_0000019982,인대,
19983,18,2018,좌측면,단어,,KETI_SL_0000019983,안방,
19984,18,2018,좌측면,단어,,KETI_SL_0000019984,알려주세요,
19985,18,2018,좌측면,단어,,KETI_SL_0000019985,앞,
19986,18,2018,좌측면,단어,,KETI_SL_0000019986,앞집,
19987,18,2018,좌측면,단어,,KETI_SL_0000019987,약국,
19988,18,2018,좌측면,단어,,KETI_SL_0000019988,약사,
19989,18,2018,좌측면,단어,,KETI_SL_0000019989,양천구,
19990,18,2018,좌측면,단어,,KETI_SL_0000019990,어깨,
19991,18,2018,좌측면,단어,,KETI_SL_0000019991,어제,
19992,18,2018,좌측면,단어,,KETI_SL_0000019992,어지러움,
19993,18,2018,좌측면,단어,,KETI_SL_0000019993,언니,
19994,18,2018,좌측면,단어,,KETI_SL_0000019994,얼굴,
19995,18,2018,좌측면,단어,,KETI_SL_0000019995,엄마,
19996,18,2018,좌측면,단어,,KETI_SL_0000019996,엘리베이터,
19997,18,2018,좌측면,단어,,KETI_SL_0000019997,여자친구,
19998,18,2018,좌측면,단어,,KETI_SL_0000019998,여학생,
19999,18,2018,좌측면,단어,,KETI_SL_0000019999,연기,
20000,18,2018,좌측면,단어,,KETI_SL_0000020000,연락해주세요,
20001,18,2018,좌측면,단어,,KETI_SL_0000020001,열,
20002,18,2018,좌측면,단어,,KETI_SL_0000020002,열나다,
20003,18,2018,좌측면,단어,,KETI_SL_0000020003,열어주세요,
20004,18,2018,좌측면,단어,,KETI_SL_0000020004,엽총,
20005,18,2018,좌측면,단어,,KETI_SL_0000020005,영등포구,
20006,18,2018,좌측면,단어,,KETI_SL_0000020006,옆집,
20007,18,2018,좌측면,단어,,KETI_SL_0000020007,옆집 아저씨,
20008,18,2018,좌측면,단어,,KETI_SL_0000020008,옆집 할아버지,
20009,18,2018,좌측면,단어,,KETI_SL_0000020009,옆집사람,
20010,18,2018,좌측면,단어,,KETI_SL_0000020010,옆쪽,
20011,18,2018,좌측면,단어,,KETI_SL_0000020011,오늘,
20012,18,2018,좌측면,단어,,KETI_SL_0000020012,오른쪽,
20013,18,2018,좌측면,단어,,KETI_SL_0000020013,오른쪽-귀,
20014,18,2018,좌측면,단어,,KETI_SL_0000020014,오른쪽-눈,
20015,18,2018,좌측면,단어,,KETI_SL_0000020015,오빠,
20016,18,2018,좌측면,단어,,KETI_SL_0000020016,옥상,
20017,18,2018,좌측면,단어,,KETI_SL_0000020017,올해,
20018,18,2018,좌측면,단어,,KETI_SL_0000020018,왼쪽,
20019,18,2018,좌측면,단어,,KETI_SL_0000020019,왼쪽-귀,
20020,18,2018,좌측면,단어,,KETI_SL_0000020020,왼쪽-눈,
20021,18,2018,좌측면,단어,,KETI_SL_0000020021,욕실,
20022,18,2018,좌측면,단어,,KETI_SL_0000020022,용산구,
20023,18,2018,좌측면,단어,,KETI_SL_0000020023,우리집,
20024,18,2018,좌측면,단어,,KETI_SL_0000020024,운동장,
20025,18,2018,좌측면,단어,,KETI_SL_0000020025,월요일,
20026,18,2018,좌측면,단어,,KETI_SL_0000020026,위,
20027,18,2018,좌측면,단어,,KETI_SL_0000020027,위에,
20028,18,2018,좌측면,단어,,KETI_SL_0000020028,위협,
20029,18,2018,좌측면,단어,,KETI_SL_0000020029,윗집,
20030,18,2018,좌측면,단어,,KETI_SL_0000020030,윗집사람,
20031,18,2018,좌측면,단어,,KETI_SL_0000020031,유리,
20032,18,2018,좌측면,단어,,KETI_SL_0000020032,유치원,
20033,18,2018,좌측면,단어,,KETI_SL_0000020033,유치원 버스,
20034,18,2018,좌측면,단어,,KETI_SL_0000020034,은평구,
20035,18,2018,좌측면,단어,,KETI_SL_0000020035,음식물,
20036,18,2018,좌측면,단어,,KETI_SL_0000020036,응급대원,
20037,18,2018,좌측면,단어,,KETI_SL_0000020037,응급처리,
20038,18,2018,좌측면,단어,,KETI_SL_0000020038,의사,
20039,18,2018,좌측면,단어,,KETI_SL_0000020039,이마,
20040,18,2018,좌측면,단어,,KETI_SL_0000020040,이물질,
20041,18,2018,좌측면,단어,,KETI_SL_0000020041,이번,
20042,18,2018,좌측면,단어,,KETI_SL_0000020042,이상한사람,
20043,18,2018,좌측면,단어,,KETI_SL_0000020043,이웃집,
20044,18,2018,좌측면,단어,,KETI_SL_0000020044,일요일,
20045,18,2018,좌측면,단어,,KETI_SL_0000020045,임산부,
20046,18,2018,좌측면,단어,,KETI_SL_0000020046,임신한아내,
20047,18,2018,좌측면,단어,,KETI_SL_0000020047,자동차,
20048,18,2018,좌측면,단어,,KETI_SL_0000020048,자살,
20049,18,2018,좌측면,단어,,KETI_SL_0000020049,자상,
20050,18,2018,좌측면,단어,,KETI_SL_0000020050,작년,
20051,18,2018,좌측면,단어,,KETI_SL_0000020051,작은방,
20052,18,2018,좌측면,단어,,KETI_SL_0000020052,장난감,
20053,18,2018,좌측면,단어,,KETI_SL_0000020053,장단지,
20054,18,2018,좌측면,단어,,KETI_SL_0000020054,절단,
20055,18,2018,좌측면,단어,,KETI_SL_0000020055,제초제,
20056,18,2018,좌측면,단어,,KETI_SL_0000020056,조난,
20057,18,2018,좌측면,단어,,KETI_SL_0000020057,종로구,
20058,18,2018,좌측면,단어,,KETI_SL_0000020058,주,
20059,18,2018,좌측면,단어,,KETI_SL_0000020059,중구,
20060,18,2018,좌측면,단어,,KETI_SL_0000020060,중랑구,
20061,18,2018,좌측면,단어,,KETI_SL_0000020061,지난,
20062,18,2018,좌측면,단어,,KETI_SL_0000020062,지혈대,
20063,18,2018,좌측면,단어,,KETI_SL_0000020063,진통제,
20064,18,2018,좌측면,단어,,KETI_SL_0000020064,질식,
20065,18,2018,좌측면,단어,,KETI_SL_0000020065,집,
20066,18,2018,좌측면,단어,,KETI_SL_0000020066,집단폭행,
20067,18,2018,좌측면,단어,,KETI_SL_0000020067,차밖,
20068,18,2018,좌측면,단어,,KETI_SL_0000020068,차안,
20069,18,2018,좌측면,단어,,KETI_SL_0000020069,창문,
20070,18,2018,좌측면,단어,,KETI_SL_0000020070,창백하다,
20071,18,2018,좌측면,단어,,KETI_SL_0000020071,체온계,
20072,18,2018,좌측면,단어,,KETI_SL_0000020072,총,
20073,18,2018,좌측면,단어,,KETI_SL_0000020073,추락,
20074,18,2018,좌측면,단어,,KETI_SL_0000020074,축사,
20075,18,2018,좌측면,단어,,KETI_SL_0000020075,출산,
20076,18,2018,좌측면,단어,,KETI_SL_0000020076,출혈,
20077,18,2018,좌측면,단어,,KETI_SL_0000020077,피나다,
20078,18,2018,좌측면,단어,,KETI_SL_0000020078,친구,
20079,18,2018,좌측면,단어,,KETI_SL_0000020079,침수,
20080,18,2018,좌측면,단어,,KETI_SL_0000020080,칼,
20081,18,2018,좌측면,단어,,KETI_SL_0000020081,코,
20082,18,2018,좌측면,단어,,KETI_SL_0000020082,택시,
20083,18,2018,좌측면,단어,,KETI_SL_0000020083,토요일,
20084,18,2018,좌측면,단어,,KETI_SL_0000020084,토하다,
20085,18,2018,좌측면,단어,,KETI_SL_0000020085,통학버스,
20086,18,2018,좌측면,단어,,KETI_SL_0000020086,트랙터,
20087,18,2018,좌측면,단어,,KETI_SL_0000020087,트럭,
20088,18,2018,좌측면,단어,,KETI_SL_0000020088,파도,
20089,18,2018,좌측면,단어,,KETI_SL_0000020089,파편,
20090,18,2018,좌측면,단어,,KETI_SL_0000020090,팔,
20091,18,2018,좌측면,단어,,KETI_SL_0000020091,팔꿈치,
20092,18,2018,좌측면,단어,,KETI_SL_0000020092,폭발,
20093,18,2018,좌측면,단어,,KETI_SL_0000020093,폭탄,
20094,18,2018,좌측면,단어,,KETI_SL_0000020094,폭우,
20095,18,2018,좌측면,단어,,KETI_SL_0000020095,폭행,
20096,18,2018,좌측면,단어,,KETI_SL_0000020096,학교,
20097,18,2018,좌측면,단어,,KETI_SL_0000020097,학생,
20098,18,2018,좌측면,단어,,KETI_SL_0000020098,할머니,
20099,18,2018,좌측면,단어,,KETI_SL_0000020099,할아버지,
20100,18,2018,좌측면,단어,,KETI_SL_0000020100,함몰되다,
20101,18,2018,좌측면,단어,,KETI_SL_0000020101,해(연),
20102,18,2018,좌측면,단어,,KETI_SL_0000020102,해독제,
20103,18,2018,좌측면,단어,,KETI_SL_0000020103,해열제,
20104,18,2018,좌측면,단어,,KETI_SL_0000020104,허리,
20105,18,2018,좌측면,단어,,KETI_SL_0000020105,허벅지,
20106,18,2018,좌측면,단어,,KETI_SL_0000020106,현관,
20107,18,2018,좌측면,단어,,KETI_SL_0000020107,현관앞,
20108,18,2018,좌측면,단어,,KETI_SL_0000020108,협박,
20109,18,2018,좌측면,단어,,KETI_SL_0000020109,형,
20110,18,2018,좌측면,단어,,KETI_SL_0000020110,호흡곤란,
20111,18,2018,좌측면,단어,,KETI_SL_0000020111,호흡기,
20112,18,2018,좌측면,단어,,KETI_SL_0000020112,홍수,
20113,18,2018,좌측면,단어,,KETI_SL_0000020113,화상,
20114,18,2018,좌측면,단어,,KETI_SL_0000020114,화약,
20115,18,2018,좌측면,단어,,KETI_SL_0000020115,화요일,
20116,18,2018,좌측면,단어,,KETI_SL_0000020116,화장실,
20117,18,2018,좌측면,단어,,KETI_SL_0000020117,화재,
20118,18,2018,우측면,단어,,KETI_SL_0000020118,0,
20119,18,2018,우측면,단어,,KETI_SL_0000020119,1,
20120,18,2018,우측면,단어,,KETI_SL_0000020120,2,
20121,18,2018,우측면,단어,,KETI_SL_0000020121,3,
20122,18,2018,우측면,단어,,KETI_SL_0000020122,4,
20123,18,2018,우측면,단어,,KETI_SL_0000020123,5,
20124,18,2018,우측면,단어,,KETI_SL_0000020124,6,
20125,18,2018,우측면,단어,,KETI_SL_0000020125,7,
20126,18,2018,우측면,단어,,KETI_SL_0000020126,8,
20127,18,2018,우측면,단어,,KETI_SL_0000020127,9,
20128,18,2018,우측면,단어,,KETI_SL_0000020128,10,
20129,18,2018,우측면,단어,,KETI_SL_0000020129,11,
20130,18,2018,우측면,단어,,KETI_SL_0000020130,12,
20131,18,2018,우측면,단어,,KETI_SL_0000020131,13,
20132,18,2018,우측면,단어,,KETI_SL_0000020132,14,
20133,18,2018,우측면,단어,,KETI_SL_0000020133,15,
20134,18,2018,우측면,단어,,KETI_SL_0000020134,16,
20135,18,2018,우측면,단어,,KETI_SL_0000020135,17,
20136,18,2018,우측면,단어,,KETI_SL_0000020136,18,
20137,18,2018,우측면,단어,,KETI_SL_0000020137,19,
20138,18,2018,우측면,단어,,KETI_SL_0000020138,20,
20139,18,2018,우측면,단어,,KETI_SL_0000020139,21,
20140,18,2018,우측면,단어,,KETI_SL_0000020140,22,
20141,18,2018,우측면,단어,,KETI_SL_0000020141,23,
20142,18,2018,우측면,단어,,KETI_SL_0000020142,24,
20143,18,2018,우측면,단어,,KETI_SL_0000020143,25,
20144,18,2018,우측면,단어,,KETI_SL_0000020144,26,
20145,18,2018,우측면,단어,,KETI_SL_0000020145,27,
20146,18,2018,우측면,단어,,KETI_SL_0000020146,28,
20147,18,2018,우측면,단어,,KETI_SL_0000020147,29,
20148,18,2018,우측면,단어,,KETI_SL_0000020148,30,
20149,18,2018,우측면,단어,,KETI_SL_0000020149,31,
20150,18,2018,우측면,단어,,KETI_SL_0000020150,32,
20151,18,2018,우측면,단어,,KETI_SL_0000020151,33,
20152,18,2018,우측면,단어,,KETI_SL_0000020152,34,
20153,18,2018,우측면,단어,,KETI_SL_0000020153,35,
20154,18,2018,우측면,단어,,KETI_SL_0000020154,36,
20155,18,2018,우측면,단어,,KETI_SL_0000020155,37,
20156,18,2018,우측면,단어,,KETI_SL_0000020156,38,
20157,18,2018,우측면,단어,,KETI_SL_0000020157,39,
20158,18,2018,우측면,단어,,KETI_SL_0000020158,40,
20159,18,2018,우측면,단어,,KETI_SL_0000020159,41,
20160,18,2018,우측면,단어,,KETI_SL_0000020160,42,
20161,18,2018,우측면,단어,,KETI_SL_0000020161,43,
20162,18,2018,우측면,단어,,KETI_SL_0000020162,44,
20163,18,2018,우측면,단어,,KETI_SL_0000020163,45,
20164,18,2018,우측면,단어,,KETI_SL_0000020164,46,
20165,18,2018,우측면,단어,,KETI_SL_0000020165,47,
20166,18,2018,우측면,단어,,KETI_SL_0000020166,48,
20167,18,2018,우측면,단어,,KETI_SL_0000020167,49,
20168,18,2018,우측면,단어,,KETI_SL_0000020168,50,
20169,18,2018,우측면,단어,,KETI_SL_0000020169,51,
20170,18,2018,우측면,단어,,KETI_SL_0000020170,52,
20171,18,2018,우측면,단어,,KETI_SL_0000020171,53,
20172,18,2018,우측면,단어,,KETI_SL_0000020172,54,
20173,18,2018,우측면,단어,,KETI_SL_0000020173,55,
20174,18,2018,우측면,단어,,KETI_SL_0000020174,56,
20175,18,2018,우측면,단어,,KETI_SL_0000020175,57,
20176,18,2018,우측면,단어,,KETI_SL_0000020176,58,
20177,18,2018,우측면,단어,,KETI_SL_0000020177,59,
20178,18,2018,우측면,단어,,KETI_SL_0000020178,60,
20179,18,2018,우측면,단어,,KETI_SL_0000020179,61,
20180,18,2018,우측면,단어,,KETI_SL_0000020180,62,
20181,18,2018,우측면,단어,,KETI_SL_0000020181,63,
20182,18,2018,우측면,단어,,KETI_SL_0000020182,64,
20183,18,2018,우측면,단어,,KETI_SL_0000020183,65,
20184,18,2018,우측면,단어,,KETI_SL_0000020184,66,
20185,18,2018,우측면,단어,,KETI_SL_0000020185,67,
20186,18,2018,우측면,단어,,KETI_SL_0000020186,68,
20187,18,2018,우측면,단어,,KETI_SL_0000020187,69,
20188,18,2018,우측면,단어,,KETI_SL_0000020188,70,
20189,18,2018,우측면,단어,,KETI_SL_0000020189,71,
20190,18,2018,우측면,단어,,KETI_SL_0000020190,72,
20191,18,2018,우측면,단어,,KETI_SL_0000020191,73,
20192,18,2018,우측면,단어,,KETI_SL_0000020192,74,
20193,18,2018,우측면,단어,,KETI_SL_0000020193,75,
20194,18,2018,우측면,단어,,KETI_SL_0000020194,76,
20195,18,2018,우측면,단어,,KETI_SL_0000020195,77,
20196,18,2018,우측면,단어,,KETI_SL_0000020196,78,
20197,18,2018,우측면,단어,,KETI_SL_0000020197,79,
20198,18,2018,우측면,단어,,KETI_SL_0000020198,80,
20199,18,2018,우측면,단어,,KETI_SL_0000020199,81,
20200,18,2018,우측면,단어,,KETI_SL_0000020200,82,
20201,18,2018,우측면,단어,,KETI_SL_0000020201,83,
20202,18,2018,우측면,단어,,KETI_SL_0000020202,84,
20203,18,2018,우측면,단어,,KETI_SL_0000020203,85,
20204,18,2018,우측면,단어,,KETI_SL_0000020204,86,
20205,18,2018,우측면,단어,,KETI_SL_0000020205,87,
20206,18,2018,우측면,단어,,KETI_SL_0000020206,88,
20207,18,2018,우측면,단어,,KETI_SL_0000020207,89,
20208,18,2018,우측면,단어,,KETI_SL_0000020208,90,
20209,18,2018,우측면,단어,,KETI_SL_0000020209,91,
20210,18,2018,우측면,단어,,KETI_SL_0000020210,92,
20211,18,2018,우측면,단어,,KETI_SL_0000020211,93,
20212,18,2018,우측면,단어,,KETI_SL_0000020212,94,
20213,18,2018,우측면,단어,,KETI_SL_0000020213,95,
20214,18,2018,우측면,단어,,KETI_SL_0000020214,96,
20215,18,2018,우측면,단어,,KETI_SL_0000020215,97,
20216,18,2018,우측면,단어,,KETI_SL_0000020216,98,
20217,18,2018,우측면,단어,,KETI_SL_0000020217,99,
20218,18,2018,우측면,단어,,KETI_SL_0000020218,100,
20219,18,2018,우측면,단어,,KETI_SL_0000020219,112,
20220,18,2018,우측면,단어,,KETI_SL_0000020220,119,
20221,18,2018,우측면,단어,,KETI_SL_0000020221,1000,
20222,18,2018,우측면,단어,,KETI_SL_0000020222,10000,
20223,18,2018,우측면,단어,,KETI_SL_0000020223,가렵다,
20224,18,2018,우측면,단어,,KETI_SL_0000020224,가스,
20225,18,2018,우측면,단어,,KETI_SL_0000020225,가슴,
20226,18,2018,우측면,단어,,KETI_SL_0000020226,가시,
20227,18,2018,우측면,단어,,KETI_SL_0000020227,각목,
20228,18,2018,우측면,단어,,KETI_SL_0000020228,갇히다,
20229,18,2018,우측면,단어,,KETI_SL_0000020229,감금,
20230,18,2018,우측면,단어,,KETI_SL_0000020230,감전,
20231,18,2018,우측면,단어,,KETI_SL_0000020231,강,
20232,18,2018,우측면,단어,,KETI_SL_0000020232,강남구,
20233,18,2018,우측면,단어,,KETI_SL_0000020233,강동구,
20234,18,2018,우측면,단어,,KETI_SL_0000020234,강북구,
20235,18,2018,우측면,단어,,KETI_SL_0000020235,강서구,
20236,18,2018,우측면,단어,,KETI_SL_0000020236,강풍,
20237,18,2018,우측면,단어,,KETI_SL_0000020237,개,
20238,18,2018,우측면,단어,,KETI_SL_0000020238,거실,
20239,18,2018,우측면,단어,,KETI_SL_0000020239,걸렸다,
20240,18,2018,우측면,단어,,KETI_SL_0000020240,결박,
20241,18,2018,우측면,단어,,KETI_SL_0000020241,경운기,
20242,18,2018,우측면,단어,,KETI_SL_0000020242,경찰,
20243,18,2018,우측면,단어,,KETI_SL_0000020243,경찰차,
20244,18,2018,우측면,단어,,KETI_SL_0000020244,계곡,
20245,18,2018,우측면,단어,,KETI_SL_0000020245,계단,
20246,18,2018,우측면,단어,,KETI_SL_0000020246,고속도로,
20247,18,2018,우측면,단어,,KETI_SL_0000020247,고압전선,
20248,18,2018,우측면,단어,,KETI_SL_0000020248,고열,
20249,18,2018,우측면,단어,,KETI_SL_0000020249,고장,
20250,18,2018,우측면,단어,,KETI_SL_0000020250,부러지다,
20251,18,2018,우측면,단어,,KETI_SL_0000020251,골절,
20252,18,2018,우측면,단어,,KETI_SL_0000020252,탈골,
20253,18,2018,우측면,단어,,KETI_SL_0000020253,곰,
20254,18,2018,우측면,단어,,KETI_SL_0000020254,공사장,
20255,18,2018,우측면,단어,,KETI_SL_0000020255,공원,
20256,18,2018,우측면,단어,,KETI_SL_0000020256,놀이터,
20257,18,2018,우측면,단어,,KETI_SL_0000020257,공장,
20258,18,2018,우측면,단어,,KETI_SL_0000020258,관악구,
20259,18,2018,우측면,단어,,KETI_SL_0000020259,광진구,
20260,18,2018,우측면,단어,,KETI_SL_0000020260,교통사고,
20261,18,2018,우측면,단어,,KETI_SL_0000020261,구급대,
20262,18,2018,우측면,단어,,KETI_SL_0000020262,구급대원,
20263,18,2018,우측면,단어,,KETI_SL_0000020263,구급차,
20264,18,2018,우측면,단어,,KETI_SL_0000020264,구로구,
20265,18,2018,우측면,단어,,KETI_SL_0000020265,구청,
20266,18,2018,우측면,단어,,KETI_SL_0000020266,구해주세요,
20267,18,2018,우측면,단어,,KETI_SL_0000020267,귀,
20268,18,2018,우측면,단어,,KETI_SL_0000020268,금가다,
20269,18,2018,우측면,단어,,KETI_SL_0000020269,금요일,
20270,18,2018,우측면,단어,,KETI_SL_0000020270,금천구,
